run_id,timestamp,epoch,build_order,phase,template,site_code,target,seconds,note
1789913904-1669380,2026-09-21T20:18:40+02:00,1790014720,parallel,build,47_roes-key,47_roes,ramips-mt7621,430,
1789913904-1669380,2026-09-21T20:22:28+02:00,1790014948,parallel,build,33_lvrmo,33_lvrmo,mpc85xx-p1020,454,
1789913904-1669380,2026-09-21T20:23:10+02:00,1790014990,parallel,build,01_vel,01_vel,rockchip-armv8,455,
1789913904-1669380,2026-09-21T20:24:04+02:00,1790015044,parallel,build,21_dias,21_dias,lantiq-xway,2647,
1789913904-1669380,2026-09-21T20:24:26+02:00,1790015066,parallel,build,01_vel,01_vel,ath79-mikrotik,521,
1789913904-1669380,2026-09-21T20:25:25+02:00,1790015125,parallel,build,05_mon-key,05_mon,ramips-mt76x8,472,
1789913904-1669380,2026-09-21T20:27:24+02:00,1790015244,parallel,build,47_roes,47_roes,ramips-mt7621,470,
1789913904-1669380,2026-09-21T20:29:19+02:00,1790015359,parallel,build,34_lvrmw-key,34_lvrmw,mpc85xx-p1020,405,
1789913904-1669380,2026-09-21T20:30:20+02:00,1790015420,parallel,build,02_met-key,02_met,rockchip-armv8,394,
1789913904-1669380,2026-09-21T20:31:01+02:00,1790015461,parallel,build,10_wlf-key,10_wlf,lantiq-xway,411,
1789913904-1669380,2026-09-21T20:31:46+02:00,1790015506,parallel,build,02_met-key,02_met,ath79-mikrotik,434,
1789913904-1669380,2026-09-21T20:32:25+02:00,1790015545,parallel,build,05_mon,05_mon,ramips-mt76x8,409,
1789913904-1669380,2026-09-21T20:35:56+02:00,1790015756,parallel,build,34_lvrmw,34_lvrmw,mpc85xx-p1020,368,
1789913904-1669380,2026-09-21T20:37:00+02:00,1790015820,parallel,build,02_met,02_met,rockchip-armv8,396,
1789913904-1669380,2026-09-21T20:37:24+02:00,1790015844,parallel,build,10_wlf,10_wlf,lantiq-xway,347,
1789913904-1669380,2026-09-21T20:38:17+02:00,1790015897,parallel,build,02_met,02_met,ath79-mikrotik,385,
1789913904-1669380,2026-09-21T20:38:49+02:00,1790015929,parallel,build,13_dusfl-key,13_dusfl,ramips-mt76x8,380,
1789913904-1669380,2026-09-21T20:42:30+02:00,1790016150,parallel,build,35_lvrso-key,35_lvrso,mpc85xx-p1020,364,
1789913904-1669380,2026-09-21T20:43:15+02:00,1790016195,parallel,build,03_rat-key,03_rat,rockchip-armv8,369,
1789913904-1669380,2026-09-21T20:43:22+02:00,1790016202,parallel,build,48_rdvw-key,48_rdvw,lantiq-xway,351,
1789913904-1669380,2026-09-21T20:44:34+02:00,1790016274,parallel,build,13_dusfl,13_dusfl,ramips-mt76x8,343,
1789913904-1669380,2026-09-21T20:45:18+02:00,1790016318,parallel,build,03_rat-key,03_rat,ath79-mikrotik,391,
1789913904-1669380,2026-09-21T20:48:46+02:00,1790016526,parallel,build,35_lvrso,35_lvrso,mpc85xx-p1020,364,
1789913904-1669380,2026-09-21T20:49:31+02:00,1790016571,parallel,build,48_rdvw,48_rdvw,lantiq-xway,367,
1789913904-1669380,2026-09-21T20:49:39+02:00,1790016579,parallel,build,03_rat,03_rat,rockchip-armv8,380,
1789913904-1669380,2026-09-21T20:51:20+02:00,1790016680,parallel,build,03_rat,03_rat,ath79-mikrotik,360,
1789913904-1669380,2026-09-21T20:51:21+02:00,1790016681,parallel,build,12_dusuk-key,12_dusuk,ramips-mt76x8,370,
1789913904-1669380,2026-09-21T20:54:45+02:00,1790016885,parallel,build,36_lvrsw-key,36_lvrsw,mpc85xx-p1020,336,
1789913904-1669380,2026-09-21T20:55:19+02:00,1790016919,parallel,build,05_mon-key,05_mon,lantiq-xway,343,
1789913904-1669380,2026-09-21T20:55:31+02:00,1790016931,parallel,build,04_hld-key,04_hld,rockchip-armv8,351,
1789913904-1669380,2026-09-21T20:57:41+02:00,1790017061,parallel,build,12_dusuk,12_dusuk,ramips-mt76x8,357,
1789913904-1669380,2026-09-21T20:58:16+02:00,1790017096,parallel,build,04_hld-key,04_hld,ath79-mikrotik,393,
1789913904-1669380,2026-09-21T21:00:48+02:00,1790017248,parallel,build,36_lvrsw,36_lvrsw,mpc85xx-p1020,345,
1789913904-1669380,2026-09-21T21:00:55+02:00,1790017255,parallel,build,05_mon,05_mon,lantiq-xway,333,
1789913904-1669380,2026-09-21T21:01:24+02:00,1790017284,parallel,build,04_hld,04_hld,rockchip-armv8,351,
1789913904-1669380,2026-09-21T21:04:07+02:00,1790017447,parallel,build,01_vel-key,01_vel,ramips-mt76x8,365,
1789913904-1669380,2026-09-21T21:04:49+02:00,1790017489,parallel,build,04_hld,04_hld,ath79-mikrotik,392,
1789913904-1669380,2026-09-21T21:07:05+02:00,1790017625,parallel,build,13_dusfl-key,13_dusfl,lantiq-xway,368,
1789913904-1669380,2026-09-21T21:07:05+02:00,1790017625,parallel,build,37_siwin-key,37_siwin,mpc85xx-p1020,373,
1789913904-1669380,2026-09-21T21:08:00+02:00,1790017680,parallel,build,06_han-key,06_han,rockchip-armv8,394,
1789913904-1669380,2026-09-21T21:10:07+02:00,1790017807,parallel,build,01_vel,01_vel,ramips-mt76x8,354,
1789913904-1669380,2026-09-21T21:11:06+02:00,1790017866,parallel,build,06_han-key,06_han,ath79-mikrotik,374,
1789913904-1669380,2026-09-21T21:13:06+02:00,1790017986,parallel,build,13_dusfl,13_dusfl,lantiq-xway,337,
1789913904-1669380,2026-09-21T21:13:43+02:00,1790018023,parallel,build,37_siwin,37_siwin,mpc85xx-p1020,374,
1789913904-1669380,2026-09-21T21:14:12+02:00,1790018052,parallel,build,06_han,06_han,rockchip-armv8,370,
1789913904-1669380,2026-09-21T21:16:52+02:00,1790018212,parallel,build,02_met-key,02_met,ramips-mt76x8,399,
1789913904-1669380,2026-09-21T21:18:17+02:00,1790018297,parallel,build,06_han,06_han,ath79-mikrotik,407,
1789913904-1669380,2026-09-21T21:19:15+02:00,1790018355,parallel,build,12_dusuk-key,12_dusuk,lantiq-xway,343,
1789913904-1669380,2026-09-21T21:19:57+02:00,1790018397,parallel,build,38_siwiw-key,38_siwiw,mpc85xx-p1020,372,
1789913904-1669380,2026-09-21T21:20:32+02:00,1790018432,parallel,build,07_erk-key,07_erk,rockchip-armv8,378,
1789913904-1669380,2026-09-21T21:22:58+02:00,1790018578,parallel,build,02_met,02_met,ramips-mt76x8,354,
1789913904-1669380,2026-09-21T21:24:49+02:00,1790018689,parallel,build,12_dusuk,12_dusuk,lantiq-xway,307,
1789913904-1669380,2026-09-21T21:25:23+02:00,1790018723,parallel,build,07_erk-key,07_erk,ath79-mikrotik,402,
1789913904-1669380,2026-09-21T21:25:41+02:00,1790018741,parallel,build,38_siwiw,38_siwiw,mpc85xx-p1020,341,
1789913904-1669380,2026-09-21T21:26:18+02:00,1790018778,parallel,build,07_erk,07_erk,rockchip-armv8,343,
1789913904-1669380,2026-09-21T21:29:24+02:00,1790018964,parallel,build,03_rat-key,03_rat,ramips-mt76x8,367,
1789913904-1669380,2026-09-21T21:30:21+02:00,1790019021,parallel,build,01_vel-key,01_vel,lantiq-xway,308,
1789913904-1669380,2026-09-21T21:31:12+02:00,1790019072,parallel,build,39_sin-key,39_sin,mpc85xx-p1020,325,
1789913904-1669380,2026-09-21T21:31:25+02:00,1790019085,parallel,build,07_erk,07_erk,ath79-mikrotik,358,
1789913904-1669380,2026-09-21T21:31:41+02:00,1790019101,parallel,build,08_hlg-key,08_hlg,rockchip-armv8,319,
1789913904-1669380,2026-09-21T21:35:20+02:00,1790019320,parallel,build,03_rat,03_rat,ramips-mt76x8,332,
1789913904-1669380,2026-09-21T21:36:02+02:00,1790019362,parallel,build,01_vel,01_vel,lantiq-xway,333,
1789913904-1669380,2026-09-21T21:37:26+02:00,1790019446,parallel,build,39_sin,39_sin,mpc85xx-p1020,349,
1789913904-1669380,2026-09-21T21:38:02+02:00,1790019482,parallel,build,08_hlg,08_hlg,rockchip-armv8,379,
1789913904-1669380,2026-09-21T21:38:22+02:00,1790019502,parallel,build,08_hlg-key,08_hlg,ath79-mikrotik,405,
1789913904-1669380,2026-09-21T21:41:35+02:00,1790019695,parallel,build,02_met-key,02_met,lantiq-xway,331,
1789913904-1669380,2026-09-21T21:42:02+02:00,1790019722,parallel,build,04_hld-key,04_hld,ramips-mt76x8,373,
1789913904-1669380,2026-09-21T21:43:23+02:00,1790019803,parallel,build,40_sim-key,40_sim,mpc85xx-p1020,330,
1789913904-1669380,2026-09-21T21:43:35+02:00,1790019815,parallel,build,09_lgf-key,09_lgf,rockchip-armv8,329,
1789913904-1669380,2026-09-21T21:44:20+02:00,1790019860,parallel,build,08_hlg,08_hlg,ath79-mikrotik,356,
1789913904-1669380,2026-09-21T21:47:26+02:00,1790020046,parallel,build,02_met,02_met,lantiq-xway,334,
1789913904-1669380,2026-09-21T21:48:02+02:00,1790020082,parallel,build,04_hld,04_hld,ramips-mt76x8,356,
1789913904-1669380,2026-09-21T21:49:37+02:00,1790020177,parallel,build,40_sim,40_sim,mpc85xx-p1020,366,
1789913904-1669380,2026-09-21T21:49:44+02:00,1790020184,parallel,build,09_lgf,09_lgf,rockchip-armv8,367,
1789913904-1669380,2026-09-21T21:50:38+02:00,1790020238,parallel,build,09_lgf-key,09_lgf,ath79-mikrotik,375,
1789913904-1669380,2026-09-21T21:53:01+02:00,1790020381,parallel,build,03_rat-key,03_rat,lantiq-xway,329,
1789913904-1669380,2026-09-21T21:54:09+02:00,1790020449,parallel,build,06_han-key,06_han,ramips-mt76x8,346,
1789913904-1669380,2026-09-21T21:55:56+02:00,1790020556,parallel,build,41_sis-key,41_sis,mpc85xx-p1020,374,
1789913904-1669380,2026-09-21T21:55:59+02:00,1790020559,parallel,build,11_lvr-key,11_lvr,rockchip-armv8,373,
1789913904-1669380,2026-09-21T21:57:09+02:00,1790020629,parallel,build,09_lgf,09_lgf,ath79-mikrotik,387,
1789913904-1669380,2026-09-21T21:58:49+02:00,1790020729,parallel,build,03_rat,03_rat,lantiq-xway,342,
1789913904-1669380,2026-09-21T22:00:17+02:00,1790020817,parallel,build,06_han,06_han,ramips-mt76x8,335,
1789913904-1669380,2026-09-21T22:01:53+02:00,1790020913,parallel,build,41_sis,41_sis,mpc85xx-p1020,353,
1789913904-1669380,2026-09-21T22:01:57+02:00,1790020917,parallel,build,11_lvr,11_lvr,rockchip-armv8,354,
1789913904-1669380,2026-09-21T22:03:35+02:00,1790021015,parallel,build,11_lvr-key,11_lvr,ath79-mikrotik,380,
1789913904-1669380,2026-09-21T22:05:09+02:00,1790021109,parallel,build,04_hld-key,04_hld,lantiq-xway,361,
1789913904-1669380,2026-09-21T22:06:41+02:00,1790021201,parallel,build,07_erk-key,07_erk,ramips-mt76x8,361,
1789913904-1669380,2026-09-21T22:08:31+02:00,1790021311,parallel,build,42_siwil-key,42_siwil,mpc85xx-p1020,374,
1789913904-1669380,2026-09-21T22:08:39+02:00,1790021319,parallel,build,14_bar-key,14_bar,rockchip-armv8,382,
1789913904-1669380,2026-09-21T22:10:06+02:00,1790021406,parallel,build,11_lvr,11_lvr,ath79-mikrotik,383,
1789913904-1669380,2026-09-21T22:11:16+02:00,1790021476,parallel,build,04_hld,04_hld,lantiq-xway,361,
1789913904-1669380,2026-09-21T22:13:22+02:00,1790021602,parallel,build,07_erk,07_erk,ramips-mt76x8,371,
1789913904-1669380,2026-09-21T22:14:34+02:00,1790021674,parallel,build,42_siwil,42_siwil,mpc85xx-p1020,356,
1789913904-1669380,2026-09-21T22:14:59+02:00,1790021699,parallel,build,14_bar,14_bar,rockchip-armv8,379,
1789913904-1669380,2026-09-21T22:16:59+02:00,1790021820,parallel,build,14_bar-key,14_bar,ath79-mikrotik,379,
1789913904-1669380,2026-09-21T22:17:04+02:00,1790021824,parallel,build,06_han-key,06_han,lantiq-xway,346,
1789913904-1669380,2026-09-21T22:20:03+02:00,1790022003,parallel,build,08_hlg-key,08_hlg,ramips-mt76x8,383,
1789913904-1669380,2026-09-21T22:20:55+02:00,1790022055,parallel,build,43_bggl-key,43_bggl,mpc85xx-p1020,358,
1789913904-1669380,2026-09-21T22:20:59+02:00,1790022059,parallel,build,15_mrh-key,15_mrh,rockchip-armv8,358,
1789913904-1669380,2026-09-21T22:22:30+02:00,1790022150,parallel,build,06_han,06_han,lantiq-xway,324,
1789913904-1669380,2026-09-21T22:23:06+02:00,1790022186,parallel,build,14_bar,14_bar,ath79-mikrotik,363,
1789913904-1669380,2026-09-21T22:25:51+02:00,1790022351,parallel,build,08_hlg,08_hlg,ramips-mt76x8,340,
1789913904-1669380,2026-09-21T22:26:24+02:00,1790022384,parallel,build,43_bggl,43_bggl,mpc85xx-p1020,322,
1789913904-1669380,2026-09-21T22:26:35+02:00,1790022395,parallel,build,15_mrh,15_mrh,rockchip-armv8,332,
1789913904-1669380,2026-09-21T22:28:23+02:00,1790022503,parallel,build,07_erk-key,07_erk,lantiq-xway,329,
1789913904-1669380,2026-09-21T22:29:17+02:00,1790022557,parallel,build,15_mrh-key,15_mrh,ath79-mikrotik,370,
1789913904-1669380,2026-09-21T22:31:33+02:00,1790022693,parallel,build,09_lgf-key,09_lgf,ramips-mt76x8,336,
1789913904-1669380,2026-09-21T22:31:53+02:00,1790022713,parallel,build,44_llng-key,44_llng,mpc85xx-p1020,326,
1789913904-1669380,2026-09-21T22:32:03+02:00,1790022723,parallel,build,16_gmb-key,16_gmb,rockchip-armv8,325,
1789913904-1669380,2026-09-21T22:33:38+02:00,1790022818,parallel,build,07_erk,07_erk,lantiq-xway,307,
1789913904-1669380,2026-09-21T22:35:29+02:00,1790022929,parallel,build,15_mrh,15_mrh,ath79-mikrotik,371,
1789913904-1669380,2026-09-21T22:38:16+02:00,1790023096,parallel,build,44_llng,44_llng,mpc85xx-p1020,375,
1789913904-1669380,2026-09-21T22:38:42+02:00,1790023122,parallel,build,16_gmb,16_gmb,rockchip-armv8,396,
1789913904-1669380,2026-09-21T22:38:48+02:00,1790023128,parallel,build,09_lgf,09_lgf,ramips-mt76x8,407,
1789913904-1669380,2026-09-21T22:39:50+02:00,1790023190,parallel,build,08_hlg-key,08_hlg,lantiq-xway,356,
1789913904-1669380,2026-09-21T22:42:00+02:00,1790023320,parallel,build,16_gmb-key,16_gmb,ath79-mikrotik,387,
1789913904-1669380,2026-09-21T22:44:33+02:00,1790023473,parallel,build,45_brsd-key,45_brsd,mpc85xx-p1020,354,
1789913904-1669380,2026-09-21T22:44:39+02:00,1790023479,parallel,build,17_wip-key,17_wip,rockchip-armv8,356,
1789913904-1669380,2026-09-21T22:44:56+02:00,1790023496,parallel,build,11_lvr-key,11_lvr,ramips-mt76x8,366,
1789913904-1669380,2026-09-21T22:45:53+02:00,1790023553,parallel,build,08_hlg,08_hlg,lantiq-xway,343,
1789913904-1669380,2026-09-21T22:48:28+02:00,1790023708,parallel,build,16_gmb,16_gmb,ath79-mikrotik,384,
1789913904-1669380,2026-09-21T22:51:26+02:00,1790023886,parallel,build,45_brsd,45_brsd,mpc85xx-p1020,388,
1789913904-1669380,2026-09-21T22:51:46+02:00,1790023906,parallel,build,17_wip,17_wip,rockchip-armv8,406,
1789913904-1669380,2026-09-21T22:52:01+02:00,1790023921,parallel,build,11_lvr,11_lvr,ramips-mt76x8,420,
1789913904-1669380,2026-09-21T22:52:33+02:00,1790023953,parallel,build,09_lgf-key,09_lgf,lantiq-xway,392,
1789913904-1669380,2026-09-21T22:56:03+02:00,1790024163,parallel,build,17_wip-key,17_wip,ath79-mikrotik,453,
1789913904-1669380,2026-09-21T22:58:41+02:00,1790024321,parallel,build,46_odth-key,46_odth,mpc85xx-p1020,416,
1789913904-1669380,2026-09-21T22:58:46+02:00,1790024326,parallel,build,19_agi-key,19_agi,rockchip-armv8,417,
1789913904-1669380,2026-09-21T22:59:18+02:00,1790024358,parallel,build,09_lgf,09_lgf,lantiq-xway,404,
1789913904-1669380,2026-09-21T22:59:21+02:00,1790024361,parallel,build,14_bar-key,14_bar,ramips-mt76x8,435,
1789913904-1669380,2026-09-21T23:02:29+02:00,1790024549,parallel,build,17_wip,17_wip,ath79-mikrotik,383,
1789913904-1669380,2026-09-21T23:04:45+02:00,1790024685,parallel,build,46_odth,46_odth,mpc85xx-p1020,358,
1789913904-1669380,2026-09-21T23:05:00+02:00,1790024700,parallel,build,19_agi,19_agi,rockchip-armv8,369,
1789913904-1669380,2026-09-21T23:05:12+02:00,1790024712,parallel,build,11_lvr-key,11_lvr,lantiq-xway,352,
1789913904-1669380,2026-09-21T23:05:34+02:00,1790024734,parallel,build,14_bar,14_bar,ramips-mt76x8,371,
1789913904-1669380,2026-09-21T23:08:40+02:00,1790024920,parallel,build,19_agi-key,19_agi,ath79-mikrotik,358,
1789913904-1669380,2026-09-21T23:10:37+02:00,1790025037,parallel,build,47_roes-key,47_roes,mpc85xx-p1020,343,
1789913904-1669380,2026-09-21T23:10:48+02:00,1790025048,parallel,build,20_grt-key,20_grt,rockchip-armv8,345,
1789913904-1669380,2026-09-21T23:10:52+02:00,1790025052,parallel,build,11_lvr,11_lvr,lantiq-xway,335,
1789913904-1669380,2026-09-21T23:11:30+02:00,1790025090,parallel,build,15_mrh-key,15_mrh,ramips-mt76x8,354,
1789913904-1669380,2026-09-21T23:15:28+02:00,1790025328,parallel,build,19_agi,19_agi,ath79-mikrotik,386,
1789913904-1669380,2026-09-21T23:16:18+02:00,1790025378,parallel,build,14_bar-key,14_bar,lantiq-xway,325,
1789913904-1669380,2026-09-21T23:16:23+02:00,1790025383,parallel,build,47_roes,47_roes,mpc85xx-p1020,339,
1789913904-1669380,2026-09-21T23:16:33+02:00,1790025393,parallel,build,20_grt,20_grt,rockchip-armv8,342,
1789913904-1669380,2026-09-21T23:17:15+02:00,1790025435,parallel,build,15_mrh,15_mrh,ramips-mt76x8,341,
1789913904-1669380,2026-09-21T23:21:50+02:00,1790025710,parallel,build,14_bar,14_bar,lantiq-xway,327,
1789913904-1669380,2026-09-21T23:21:57+02:00,1790025717,parallel,build,20_grt-key,20_grt,ath79-mikrotik,366,
1789913904-1669380,2026-09-21T23:22:12+02:00,1790025732,parallel,build,22_dusukn-key,22_dusukn,rockchip-armv8,336,
1789913904-1669380,2026-09-21T23:23:36+02:00,1790025816,parallel,build,16_gmb-key,16_gmb,ramips-mt76x8,351,
1789913904-1669380,2026-09-21T23:27:15+02:00,1790026035,parallel,build,15_mrh-key,15_mrh,lantiq-xway,318,
1789913904-1669380,2026-09-21T23:28:10+02:00,1790026090,parallel,build,22_dusukn,22_dusukn,rockchip-armv8,355,
1789913904-1669380,2026-09-21T23:28:21+02:00,1790026101,parallel,build,20_grt,20_grt,ath79-mikrotik,381,
1789913904-1669380,2026-09-21T23:30:13+02:00,1790026213,parallel,build,16_gmb,16_gmb,ramips-mt76x8,373,
1789913904-1669380,2026-09-21T23:33:12+02:00,1790026392,parallel,build,15_mrh,15_mrh,lantiq-xway,327,
1789913904-1669380,2026-09-21T23:33:56+02:00,1790026436,parallel,build,23_dusuks-key,23_dusuks,rockchip-armv8,343,
1789913904-1669380,2026-09-21T23:34:31+02:00,1790026471,parallel,build,22_dusukn-key,22_dusukn,ath79-mikrotik,368,
1789913904-1669380,2026-09-21T23:35:55+02:00,1790026555,parallel,build,17_wip-key,17_wip,ramips-mt76x8,329,
1789913904-1669380,2026-09-21T23:38:04+02:00,1790026684,parallel,build,16_gmb-key,16_gmb,lantiq-xway,287,
1789913904-1669380,2026-09-21T23:39:21+02:00,1790026761,parallel,build,23_dusuks,23_dusuks,rockchip-armv8,294,
1789913904-1669380,2026-09-21T23:39:56+02:00,1790026796,parallel,build,22_dusukn,22_dusukn,ath79-mikrotik,320,
1789913904-1669380,2026-09-21T23:41:37+02:00,1790026897,parallel,build,17_wip,17_wip,ramips-mt76x8,311,
1789913904-1669380,2026-09-21T23:43:53+02:00,1790027033,parallel,build,16_gmb,16_gmb,lantiq-xway,323,
1789913904-1669380,2026-09-21T23:45:00+02:00,1790027100,parallel,build,24_dusukw-key,24_dusukw,rockchip-armv8,334,
1789913904-1669380,2026-09-21T23:46:01+02:00,1790027161,parallel,build,23_dusuks-key,23_dusuks,ath79-mikrotik,360,
1789913904-1669380,2026-09-21T23:47:20+02:00,1790027240,parallel,build,19_agi-key,19_agi,ramips-mt76x8,322,
1789913904-1669380,2026-09-21T23:48:48+02:00,1790027328,parallel,build,17_wip-key,17_wip,lantiq-xway,293,
1789913904-1669380,2026-09-21T23:50:16+02:00,1790027416,parallel,build,24_dusukw,24_dusukw,rockchip-armv8,309,
1789913904-1669380,2026-09-21T23:51:33+02:00,1790027493,parallel,build,23_dusuks,23_dusuks,ath79-mikrotik,327,
1789913904-1669380,2026-09-21T23:52:36+02:00,1790027556,parallel,build,19_agi,19_agi,ramips-mt76x8,309,
1789913904-1669380,2026-09-21T23:53:52+02:00,1790027632,parallel,build,17_wip,17_wip,lantiq-xway,277,
1789913904-1669380,2026-09-21T23:55:39+02:00,1790027739,parallel,build,30_sol-key,30_sol,rockchip-armv8,318,
1789913904-1669380,2026-09-21T23:57:52+02:00,1790027872,parallel,build,24_dusukw-key,24_dusukw,ath79-mikrotik,357,
1789913904-1669380,2026-09-21T23:58:48+02:00,1790027928,parallel,build,20_grt-key,20_grt,ramips-mt76x8,365,
1789913904-1669380,2026-09-21T23:59:19+02:00,1790027959,parallel,build,19_agi-key,19_agi,lantiq-xway,300,
1789913904-1669380,2026-09-22T00:01:10+02:00,1790028070,parallel,build,30_sol,30_sol,rockchip-armv8,326,
1789913904-1669380,2026-09-22T00:04:12+02:00,1790028252,parallel,build,24_dusukw,24_dusukw,ath79-mikrotik,352,
1789913904-1669380,2026-09-22T00:04:43+02:00,1790028283,parallel,build,20_grt,20_grt,ramips-mt76x8,350,
1789913904-1669380,2026-09-22T00:04:51+02:00,1790028291,parallel,build,19_agi,19_agi,lantiq-xway,329,
1789913904-1669380,2026-09-22T00:06:40+02:00,1790028400,parallel,build,18_nefuk-key,18_nefuk,rockchip-armv8,328,
1789913904-1669380,2026-09-22T00:09:55+02:00,1790028595,parallel,build,20_grt-key,20_grt,lantiq-xway,303,
1789913904-1669380,2026-09-22T00:10:27+02:00,1790028627,parallel,build,22_dusukn-key,22_dusukn,ramips-mt76x8,342,
1789913904-1669380,2026-09-22T00:10:29+02:00,1790028629,parallel,build,30_sol-key,30_sol,ath79-mikrotik,356,
1789913904-1669380,2026-09-22T00:12:11+02:00,1790028731,parallel,build,18_nefuk,18_nefuk,rockchip-armv8,328,
1789913904-1669380,2026-09-22T00:15:13+02:00,1790028913,parallel,build,20_grt,20_grt,lantiq-xway,299,
1789913904-1669380,2026-09-22T00:15:57+02:00,1790028957,parallel,build,22_dusukn,22_dusukn,ramips-mt76x8,324,
1789913904-1669380,2026-09-22T00:16:12+02:00,1790028972,parallel,build,30_sol,30_sol,ath79-mikrotik,339,
1789913904-1669380,2026-09-22T00:17:31+02:00,1790029051,parallel,build,31_lvrno-key,31_lvrno,rockchip-armv8,317,
1789913904-1669380,2026-09-22T00:20:11+02:00,1790029211,parallel,build,22_dusukn-key,22_dusukn,lantiq-xway,293,
1789913904-1669380,2026-09-22T00:21:38+02:00,1790029298,parallel,build,23_dusuks-key,23_dusuks,ramips-mt76x8,313,
1789913904-1669380,2026-09-22T00:22:29+02:00,1790029349,parallel,build,18_nefuk-key,18_nefuk,ath79-mikrotik,364,
1789913904-1669380,2026-09-22T00:23:33+02:00,1790029413,parallel,build,31_lvrno,31_lvrno,rockchip-armv8,357,
1789913904-1669380,2026-09-22T00:26:26+02:00,1790029586,parallel,build,22_dusukn,22_dusukn,lantiq-xway,368,
1789913904-1669380,2026-09-22T00:28:13+02:00,1790029693,parallel,build,23_dusuks,23_dusuks,ramips-mt76x8,360,
1789913904-1669380,2026-09-22T00:29:22+02:00,1790029762,parallel,build,18_nefuk,18_nefuk,ath79-mikrotik,390,
1789913904-1669380,2026-09-22T00:29:39+02:00,1790029779,parallel,build,32_lvrnw-key,32_lvrnw,rockchip-armv8,363,
1789913904-1669380,2026-09-22T00:31:53+02:00,1790029913,parallel,build,23_dusuks-key,23_dusuks,lantiq-xway,323,
1789913904-1669380,2026-09-22T00:33:58+02:00,1790030038,parallel,build,24_dusukw-key,24_dusukw,ramips-mt76x8,314,
1789913904-1669380,2026-09-22T00:34:53+02:00,1790030093,parallel,build,32_lvrnw,32_lvrnw,rockchip-armv8,312,
1789913904-1669380,2026-09-22T00:35:01+02:00,1790030101,parallel,build,31_lvrno-key,31_lvrno,ath79-mikrotik,335,
1789913904-1669380,2026-09-22T00:37:12+02:00,1790030232,parallel,build,23_dusuks,23_dusuks,lantiq-xway,315,
1789913904-1669380,2026-09-22T00:39:43+02:00,1790030383,parallel,build,24_dusukw,24_dusukw,ramips-mt76x8,338,
1789913904-1669380,2026-09-22T00:40:48+02:00,1790030448,parallel,build,33_lvrmo-key,33_lvrmo,rockchip-armv8,335,
1789913904-1669380,2026-09-22T00:41:12+02:00,1790030472,parallel,build,31_lvrno,31_lvrno,ath79-mikrotik,359,
1789913904-1669380,2026-09-22T00:42:26+02:00,1790030546,parallel,build,24_dusukw-key,24_dusukw,lantiq-xway,312,
1789913904-1669380,2026-09-22T00:45:44+02:00,1790030744,parallel,build,30_sol-key,30_sol,ramips-mt76x8,355,
1789913904-1669380,2026-09-22T00:47:04+02:00,1790030824,parallel,build,33_lvrmo,33_lvrmo,rockchip-armv8,349,
1789913904-1669380,2026-09-22T00:47:29+02:00,1790030849,parallel,build,32_lvrnw-key,32_lvrnw,ath79-mikrotik,372,
1789913904-1669380,2026-09-22T00:48:03+02:00,1790030883,parallel,build,24_dusukw,24_dusukw,lantiq-xway,317,
1789913904-1669380,2026-09-22T00:51:35+02:00,1790031095,parallel,build,30_sol,30_sol,ramips-mt76x8,328,
1789913904-1669380,2026-09-22T00:52:49+02:00,1790031169,parallel,build,34_lvrmw-key,34_lvrmw,rockchip-armv8,320,
1789913904-1669380,2026-09-22T00:53:44+02:00,1790031224,parallel,build,32_lvrnw,32_lvrnw,ath79-mikrotik,370,
1789913904-1669380,2026-09-22T00:53:56+02:00,1790031236,parallel,build,30_sol-key,30_sol,lantiq-xway,352,
1789913904-1669380,2026-09-22T00:57:44+02:00,1790031464,parallel,build,18_nefuk-key,18_nefuk,ramips-mt76x8,334,
1789913904-1669380,2026-09-22T00:58:44+02:00,1790031524,parallel,build,34_lvrmw,34_lvrmw,rockchip-armv8,311,
1789913904-1669380,2026-09-22T00:58:54+02:00,1790031534,parallel,build,30_sol,30_sol,lantiq-xway,297,
1789913904-1669380,2026-09-22T00:59:17+02:00,1790031557,parallel,build,33_lvrmo-key,33_lvrmo,ath79-mikrotik,331,
1789913904-1669380,2026-09-22T01:03:02+02:00,1790031782,parallel,build,18_nefuk,18_nefuk,ramips-mt76x8,308,
1789913904-1669380,2026-09-22T01:03:59+02:00,1790031839,parallel,build,18_nefuk-key,18_nefuk,lantiq-xway,293,
1789913904-1669380,2026-09-22T01:04:09+02:00,1790031849,parallel,build,35_lvrso-key,35_lvrso,rockchip-armv8,302,
1789913904-1669380,2026-09-22T01:04:47+02:00,1790031887,parallel,build,33_lvrmo,33_lvrmo,ath79-mikrotik,327,
1789913904-1669380,2026-09-22T01:09:28+02:00,1790032168,parallel,build,31_lvrno-key,31_lvrno,ramips-mt76x8,359,
1789913904-1669380,2026-09-22T01:10:34+02:00,1790032234,parallel,build,18_nefuk,18_nefuk,lantiq-xway,366,
1789913904-1669380,2026-09-22T01:10:46+02:00,1790032246,parallel,build,35_lvrso,35_lvrso,rockchip-armv8,378,
1789913904-1669380,2026-09-22T01:11:25+02:00,1790032285,parallel,build,34_lvrmw-key,34_lvrmw,ath79-mikrotik,395,
